SheepID,Sex,Year_,Month_,Day_
23F,F,2011,2,21
23F,F,2011,2,21
23F,F,2011,2,22
23F,F,2011,2,23
23F,F,2011,2,23
23F,F,2011,2,24
23F,F,2011,2,24
23F,F,2011,2,24
23F,F,2011,2,25
23F,F,2011,2,25
23F,F,2011,2,26
23F,F,2011,2,26
23F,F,2011,2,26
23F,F,2011,2,27
23F,F,2011,2,28
23F,F,2011,2,28
23F,F,2011,3,1
23F,F,2011,3,1
23F,F,2011,3,1
23F,F,2011,3,2
23F,F,2011,3,3
23F,F,2011,3,3
23F,F,2011,3,4
23F,F,2011,3,4
23F,F,2011,3,5
23F,F,2010,1,17
23F,F,2010,1,18
23F,F,2010,1,18
23F,F,2010,1,19
23F,F,2010,1,19
23F,F,2010,1,20
23F,F,2010,1,20
23F,F,2010,1,20
23F,F,2010,1,21
23F,F,2010,1,21
23F,F,2009,12,1
23F,F,2009,12,2
23F,F,2009,12,3
23F,F,2009,12,3
23F,F,2009,12,3
23F,F,2009,12,4
23F,F,2009,12,4
23F,F,2009,12,5
23F,F,2009,12,5
23F,F,2009,12,6
23F,F,2009,12,6
23F,F,2009,12,6
23F,F,2009,12,7
23F,F,2009,12,7
23F,F,2009,12,8
23F,F,2009,12,8
23F,F,2009,12,8
23F,F,2009,12,9
23F,F,2009,12,9
23F,F,2009,12,10
23F,F,2009,12,10
23F,F,2009,12,11
23F,F,2009,12,11
23F,F,2009,12,11
23F,F,2009,12,12
23F,F,2009,12,12
23F,F,2009,12,13
23F,F,2009,12,13
23F,F,2009,12,13
23F,F,2009,12,14
23F,F,2009,12,14
23F,F,2009,12,15
23F,F,2009,12,15
23F,F,2009,12,16
23F,F,2009,12,16
23F,F,2009,12,16
23F,F,2009,12,17
23F,F,2009,12,17
23F,F,2009,12,18
23F,F,2009,12,18
23F,F,2009,12,18
23F,F,2009,12,19
23F,F,2009,12,19
23F,F,2009,12,20
23F,F,2009,12,20
23F,F,2009,12,21
23F,F,2009,12,21
23F,F,2009,12,21
23F,F,2009,12,22
23F,F,2009,12,22
23F,F,2009,12,23
23F,F,2009,12,23
23F,F,2009,12,23
23F,F,2009,12,24
23F,F,2009,12,24
23F,F,2009,12,25
23F,F,2009,12,25
23F,F,2009,12,26
23F,F,2009,12,26
23F,F,2009,12,26
23F,F,2009,12,27
23F,F,2009,12,27
23F,F,2009,12,28
23F,F,2009,12,28
23F,F,2009,12,29
23F,F,2009,12,30
23F,F,2009,12,30
23F,F,2009,12,31
23F,F,2009,12,31
23F,F,2009,12,31
23F,F,2010,1,9
23F,F,2010,1,10
23F,F,2010,1,10
23F,F,2010,1,11
23F,F,2010,1,11
23F,F,2010,1,12
23F,F,2010,1,12
23F,F,2010,1,12
23F,F,2010,1,13
23F,F,2010,1,13
23F,F,2010,1,14
23F,F,2010,1,14
23F,F,2010,1,15
23F,F,2010,1,15
23F,F,2010,1,15
23F,F,2010,1,16
23F,F,2010,1,16
23F,F,2010,1,17
23F,F,2010,1,17
23F,F,2010,3,10
23F,F,2010,1,22
23F,F,2010,1,22
23F,F,2010,1,22
23F,F,2010,1,23
23F,F,2010,1,23
23F,F,2010,1,24
23F,F,2010,1,24
23F,F,2010,1,25
23F,F,2010,1,25
23F,F,2010,1,25
23F,F,2010,1,26
23F,F,2010,1,26
23F,F,2010,1,27
23F,F,2010,1,27
23F,F,2010,1,27
23F,F,2010,1,28
23F,F,2010,1,28
23F,F,2010,1,29
23F,F,2010,1,29
23F,F,2010,1,30
23F,F,2010,1,30
23F,F,2010,1,31
23F,F,2010,1,31
23F,F,2010,2,1
23F,F,2010,2,1
23F,F,2010,2,1
23F,F,2010,2,2
23F,F,2010,2,2
23F,F,2010,2,3
23F,F,2010,2,3
23F,F,2010,2,4
23F,F,2010,2,4
23F,F,2010,2,4
23F,F,2010,2,5
23F,F,2010,2,5
23F,F,2010,2,6
23F,F,2010,2,6
23F,F,2010,2,6
23F,F,2010,2,7
23F,F,2010,12,15
23F,F,2010,12,15
23F,F,2010,12,16
23F,F,2010,12,16
23F,F,2010,12,16
23F,F,2010,12,17
23F,F,2010,12,18
23F,F,2010,12,18
23F,F,2010,12,18
23F,F,2010,12,19
23F,F,2010,12,19
23F,F,2010,12,20
23F,F,2010,12,20
23F,F,2010,12,21
23F,F,2010,12,21
23F,F,2010,12,21
23F,F,2010,12,22
23F,F,2010,12,22
23F,F,2010,12,23
23F,F,2010,12,23
23F,F,2010,12,23
23F,F,2010,12,24
23F,F,2010,12,24
23F,F,2010,12,25
23F,F,2010,12,26
23F,F,2010,12,28
23F,F,2010,12,28
23F,F,2010,12,29
23F,F,2010,12,31
23F,F,2010,12,31
23F,F,2011,1,1
23F,F,2011,1,1
23F,F,2011,1,2
23F,F,2011,1,2
23F,F,2011,1,2
23F,F,2011,1,3
23F,F,2011,1,4
23F,F,2011,1,4
23F,F,2011,1,5
23F,F,2011,1,5
23F,F,2011,1,5
23F,F,2011,1,6
23F,F,2011,1,6
23F,F,2011,1,7
23F,F,2011,1,7
23F,F,2011,1,7
23F,F,2011,1,8
23F,F,2011,1,8
23F,F,2011,1,9
23F,F,2011,1,9
23F,F,2011,1,10
23F,F,2011,1,10
23F,F,2011,1,10
23F,F,2011,1,11
23F,F,2011,1,11
23F,F,2011,1,12
23F,F,2010,3,9
23F,F,2010,3,9
23F,F,2010,3,21
23F,F,2010,3,23
23F,F,2010,3,23
23F,F,2010,2,20
23F,F,2010,2,20
23F,F,2010,2,21
23F,F,2010,2,21
23F,F,2010,2,21
23F,F,2010,2,22
23F,F,2010,2,22
23F,F,2010,2,23
23F,F,2010,2,23
23F,F,2010,2,24
23F,F,2010,2,19
23F,F,2010,2,19
23F,F,2010,2,8
23F,F,2010,2,9
23F,F,2010,2,9
23F,F,2010,2,9
23F,F,2010,2,10
23F,F,2010,2,10
23F,F,2010,2,11
23F,F,2010,2,11
23F,F,2010,2,12
23F,F,2010,2,12
23F,F,2010,2,24
23F,F,2010,2,7
23F,F,2010,2,8
23F,F,2010,2,14
23F,F,2010,2,14
23F,F,2010,2,15
23F,F,2010,2,15
23F,F,2010,2,16
23F,F,2010,2,16
23F,F,2010,2,16
23F,F,2010,2,17
23F,F,2010,2,17
23F,F,2010,2,18
23F,F,2010,2,13
23F,F,2010,2,13
23F,F,2010,2,14
23F,F,2010,2,18
23F,F,2010,2,19
23F,F,2010,3,6
33F,F,2009,2,27
33F,F,2009,2,28
33F,F,2009,2,28
33F,F,2009,2,28
33F,F,2009,3,1
33F,F,2009,3,1
33F,F,2009,3,2
33F,F,2009,3,3
33F,F,2009,3,3
33F,F,2009,3,3
33F,F,2009,3,4
33F,F,2009,3,4
33F,F,2009,3,5
33F,F,2009,3,5
33F,F,2009,3,6
33F,F,2009,3,6
33F,F,2009,3,7
33F,F,2009,3,7
33F,F,2009,3,8
33F,F,2009,3,8
33F,F,2009,3,8
33F,F,2009,3,13
33F,F,2009,3,14
33F,F,2009,3,14
33F,F,2009,3,15
33F,F,2009,3,15
33F,F,2009,3,15
33F,F,2009,3,16
33F,F,2009,3,16
33F,F,2009,3,17
33F,F,2009,3,17
33F,F,2009,3,19
33F,F,2009,3,20
33F,F,2009,3,20
33F,F,2009,3,20
33F,F,2009,3,21
33F,F,2009,3,21
33F,F,2009,3,22
33F,F,2009,3,22
33F,F,2009,3,23
33F,F,2009,3,23
33F,F,2009,3,23
33F,F,2009,3,24
33F,F,2009,3,24
33F,F,2009,3,25
33F,F,2009,3,25
33F,F,2009,3,25
33F,F,2009,3,26
33F,F,2009,3,26
33F,F,2009,3,27
33F,F,2009,12,1
33F,F,2009,12,1
33F,F,2009,12,2
33F,F,2009,12,3
33F,F,2009,12,3
33F,F,2009,12,3
33F,F,2009,12,4
33F,F,2009,12,4
33F,F,2009,12,5
33F,F,2009,12,5
33F,F,2009,12,5
33F,F,2009,12,6
33F,F,2009,12,7
33F,F,2009,12,7
33F,F,2009,12,8
33F,F,2009,12,8
33F,F,2009,12,8
33F,F,2009,12,9
33F,F,2009,12,9
33F,F,2009,12,10
33F,F,2009,12,10
33F,F,2009,12,10
33F,F,2009,12,11
33F,F,2009,12,11
33F,F,2009,12,12
33F,F,2009,12,12
33F,F,2009,12,13
33F,F,2009,12,13
33F,F,2009,12,13
33F,F,2009,12,14
33F,F,2009,12,14
33F,F,2009,12,15
33F,F,2009,12,15
33F,F,2009,12,15
33F,F,2009,12,16
33F,F,2009,12,16
33F,F,2009,12,17
33F,F,2009,12,17
33F,F,2009,12,18
33F,F,2009,12,18
33F,F,2009,12,18
33F,F,2009,12,19
33F,F,2009,12,19
33F,F,2009,12,20
33F,F,2009,12,20
33F,F,2009,12,20
33F,F,2009,12,21
33F,F,2009,12,21
33F,F,2009,12,22
33F,F,2009,12,22
33F,F,2009,12,23
33F,F,2009,12,23
33F,F,2009,12,23
33F,F,2009,12,24
33F,F,2009,12,24
33F,F,2009,12,25
33F,F,2009,12,25
33F,F,2009,12,25
33F,F,2009,12,26
33F,F,2009,12,26
33F,F,2009,12,27
33F,F,2009,12,27
33F,F,2009,12,28
33F,F,2009,12,28
33F,F,2009,12,28
33F,F,2009,12,29
33F,F,2009,12,29
33F,F,2009,12,30
33F,F,2009,12,30
33F,F,2009,12,30
33F,F,2009,12,31
33F,F,2009,12,31
33F,F,2010,1,1
33F,F,2010,1,1
33F,F,2010,1,2
33F,F,2010,1,2
33F,F,2010,1,2
33F,F,2010,1,3
33F,F,2010,1,3
33F,F,2010,1,4
33F,F,2010,1,4
33F,F,2010,1,4
33F,F,2010,1,5
33F,F,2010,1,5
33F,F,2010,1,6
33F,F,2010,1,6
33F,F,2010,1,7
33F,F,2010,1,7
33F,F,2010,1,7
33F,F,2010,1,8
33F,F,2010,1,8
33F,F,2010,1,9
33F,F,2010,1,9
33F,F,2010,1,9
33F,F,2010,1,10
33F,F,2010,1,10
33F,F,2010,1,11
33F,F,2010,1,11
33F,F,2010,1,12
33F,F,2010,1,12
33F,F,2010,1,12
33F,F,2010,1,13
33F,F,2010,1,13
33F,F,2010,1,14
33F,F,2010,1,14
33F,F,2010,1,14
33F,F,2010,1,15
33F,F,2010,1,15
33F,F,2010,1,16
33F,F,2010,1,16
33F,F,2010,1,17
33F,F,2010,1,17
33F,F,2010,1,17
33F,F,2010,1,18
33F,F,2010,1,18
33F,F,2010,1,19
33F,F,2010,1,19
33F,F,2010,1,19
33F,F,2010,1,20
33F,F,2010,1,20
33F,F,2010,1,23
33F,F,2010,1,26
33F,F,2010,1,26
33F,F,2010,1,27
33F,F,2010,1,27
33F,F,2010,1,27
33F,F,2010,1,28
33F,F,2010,1,28
33F,F,2010,1,29
33F,F,2010,1,29
33F,F,2010,1,29
33F,F,2010,1,30
33F,F,2010,1,30
33F,F,2010,1,31
33F,F,2010,1,31
33F,F,2010,2,1
33F,F,2010,2,1
33F,F,2010,2,2
33F,F,2010,2,2
33F,F,2010,2,3
33F,F,2010,2,3
33F,F,2010,2,3
33F,F,2010,2,4
33F,F,2010,2,4
33F,F,2010,2,5
33F,F,2010,2,5
33F,F,2010,2,6
33F,F,2010,2,6
33F,F,2010,2,6
33F,F,2010,2,7
33F,F,2010,2,7
33F,F,2010,2,8
33F,F,2010,2,8
33F,F,2010,2,9
33F,F,2010,2,9
33F,F,2010,2,10
33F,F,2010,2,10
33F,F,2010,2,11
33F,F,2010,2,11
33F,F,2010,2,11
33F,F,2010,2,12
33F,F,2010,2,12
33F,F,2010,2,13
33F,F,2010,2,13
33F,F,2010,2,13
33F,F,2010,2,14
33F,F,2010,2,14
33F,F,2010,2,15
33F,F,2010,2,15
33F,F,2010,2,16
33F,F,2010,2,16
33F,F,2010,2,16
33F,F,2010,2,17
33F,F,2010,2,17
33F,F,2010,2,18
33F,F,2010,2,18
33F,F,2010,2,18
33F,F,2010,2,19
33F,F,2010,2,19
33F,F,2010,2,20
33F,F,2010,2,20
33F,F,2010,2,21
33F,F,2010,2,21
33F,F,2010,2,21
33F,F,2010,2,22
33F,F,2010,2,22
33F,F,2010,2,23
33F,F,2010,2,23
33F,F,2010,2,24
33F,F,2010,3,6
33F,F,2010,3,6
33F,F,2010,3,7
33F,F,2010,3,7
33F,F,2010,3,8
33F,F,2010,3,8
33F,F,2010,3,8
33F,F,2010,3,9
33F,F,2010,3,9
33F,F,2010,3,10
33F,F,2010,3,16
33F,F,2010,3,17
33F,F,2010,3,21
33F,F,2010,3,23
33F,F,2010,3,4
33F,F,2010,3,4
33F,F,2010,3,5
33F,F,2010,3,5
33F,F,2010,3,5
33F,F,2010,2,28
33F,F,2010,2,28
33F,F,2010,2,28
33F,F,2010,3,2
33F,F,2010,3,3
33F,F,2010,3,3
33F,F,2010,3,3
33F,F,2010,2,26
33F,F,2010,2,26
33F,F,2010,2,26
33F,F,2010,2,27
33F,F,2010,2,27
33F,F,2010,3,1
33F,F,2010,3,2
33F,F,2010,2,25
33F,F,2010,3,1
33F,F,2010,2,25
18M,M,2009,12,16
21F,F,2009,3,28
21F,F,2009,3,28
21F,F,2009,3,28
21F,F,2009,3,29
21F,F,2009,3,29
21F,F,2009,3,30
21F,F,2009,3,30
21F,F,2009,3,31
21F,F,2009,12,1
21F,F,2009,12,2
21F,F,2010,3,6
21F,F,2010,3,7
21F,F,2010,3,8
21F,F,2010,3,8
21F,F,2010,3,8
21F,F,2010,3,9
21F,F,2010,3,10
21F,F,2010,3,11
21F,F,2010,3,12
21F,F,2010,3,13
21F,F,2010,3,14
21F,F,2010,3,15
21F,F,2010,3,15
21F,F,2010,3,17
21F,F,2010,3,17
21F,F,2010,3,18
21F,F,2010,3,18
21F,F,2010,3,19
21F,F,2010,3,20
21F,F,2010,3,22
21F,F,2010,3,23
21F,F,2010,3,23
21F,F,2010,3,24
21F,F,2010,3,25
21F,F,2010,3,25
21F,F,2010,3,25
21F,F,2010,3,26
21F,F,2010,3,26
21F,F,2010,3,27
21F,F,2010,3,28
21F,F,2010,3,28
21F,F,2010,3,29
21F,F,2010,3,30
21F,F,2010,3,30
21F,F,2010,3,31
21F,F,2011,3,30
21F,F,2011,3,31
21F,F,2011,3,31
21F,F,2011,3,30
21F,F,2010,2,26
21F,F,2010,2,26
21F,F,2010,2,26
21F,F,2010,2,27
21F,F,2010,2,27
21F,F,2010,2,28
21F,F,2010,2,28
21F,F,2010,2,28
21F,F,2010,3,1
21F,F,2010,3,1
21F,F,2010,3,2
21F,F,2010,3,2
21F,F,2010,2,25
21F,F,2010,3,3
21F,F,2010,3,4
21F,F,2010,3,4
21F,F,2010,3,5
21F,F,2010,3,6
21F,F,2010,3,3
22F,F,2009,3,30
22F,F,2009,3,30
22F,F,2009,3,31
22F,F,2011,2,28
22F,F,2011,3,13
22F,F,2011,3,23
22F,F,2011,3,30
22F,F,2011,3,30
22F,F,2011,3,31
22F,F,2011,3,31
22F,F,2009,12,20
22F,F,2010,3,10
22F,F,2010,3,11
22F,F,2010,3,12
22F,F,2010,3,13
22F,F,2010,3,13
22F,F,2010,3,14
22F,F,2010,3,15
22F,F,2010,3,15
22F,F,2010,3,16
22F,F,2010,3,17
22F,F,2010,3,17
22F,F,2010,3,18
22F,F,2010,3,18
22F,F,2010,3,19
22F,F,2010,3,20
22F,F,2010,3,20
22F,F,2010,3,21
22F,F,2010,3,22
22F,F,2010,3,23
22F,F,2010,3,23
22F,F,2010,3,25
22F,F,2010,3,25
22F,F,2010,3,25
22F,F,2010,3,26
22F,F,2010,3,26
22F,F,2010,3,27
22F,F,2010,3,28
22F,F,2010,3,28
22F,F,2010,3,29
22F,F,2010,3,29
22F,F,2010,3,30
22F,F,2010,3,30
23F,F,2009,12,2
23F,F,2010,3,11
23F,F,2010,3,11
23F,F,2010,3,12
23F,F,2010,3,13
23F,F,2010,3,8
23F,F,2010,3,8
23F,F,2010,3,8
23F,F,2010,3,26
23F,F,2010,3,27
23F,F,2010,3,27
23F,F,2010,3,28
23F,F,2010,3,28
23F,F,2010,3,29
23F,F,2010,3,29
23F,F,2010,3,30
23F,F,2010,3,15
23F,F,2010,3,16
23F,F,2010,3,16
23F,F,2010,3,17
23F,F,2010,3,17
23F,F,2010,3,18
23F,F,2010,3,18
23F,F,2010,3,19
23F,F,2010,3,20
23F,F,2010,3,21
23F,F,2010,3,23
23F,F,2010,3,24
23F,F,2010,3,25
23F,F,2010,3,25
23F,F,2010,3,26
23F,F,2010,3,31
23F,F,2010,2,25
23F,F,2010,2,26
23F,F,2010,2,26
23F,F,2010,2,26
23F,F,2010,2,27
23F,F,2010,2,27
23F,F,2010,2,28
23F,F,2010,2,28
23F,F,2010,3,1
23F,F,2010,3,2
23F,F,2010,3,3
23F,F,2010,3,3
23F,F,2010,3,4
23F,F,2010,3,4
23F,F,2010,3,5
23F,F,2010,3,6
23F,F,2010,3,1
23F,F,2010,3,2
23F,F,2010,3,6
23F,F,2010,3,7
33F,F,2009,3,27
33F,F,2009,3,28
33F,F,2009,3,28
33F,F,2009,3,28
33F,F,2009,3,29
33F,F,2009,3,29
33F,F,2009,3,30
33F,F,2009,3,30
33F,F,2009,3,31
33F,F,2009,3,31
33F,F,2010,3,10
33F,F,2010,3,11
33F,F,2010,3,12
33F,F,2010,3,13
33F,F,2010,3,13
33F,F,2010,3,14
33F,F,2010,3,15
33F,F,2010,3,15
33F,F,2010,3,16
33F,F,2010,3,17
33F,F,2010,3,18
33F,F,2010,3,18
33F,F,2010,3,18
33F,F,2010,3,19
33F,F,2010,3,20
33F,F,2010,3,20
33F,F,2010,3,22
33F,F,2010,3,23
33F,F,2010,3,23
33F,F,2010,3,24
33F,F,2010,3,25
33F,F,2010,3,25
33F,F,2010,3,25
33F,F,2010,3,26
33F,F,2010,3,26
33F,F,2010,3,27
33F,F,2010,3,28
33F,F,2010,3,28
33F,F,2010,3,29
33F,F,2010,3,29
33F,F,2010,3,30
33F,F,2010,3,30
18M,M,2009,12,14
18M,M,2009,12,15
18M,M,2009,12,15
18M,M,2009,12,15
21F,F,2009,3,27
21F,F,2009,3,30
21F,F,2009,3,31
21F,F,2010,3,7
21F,F,2010,3,10
21F,F,2010,3,11
21F,F,2010,3,12
21F,F,2010,3,13
21F,F,2010,3,14
21F,F,2010,3,15
21F,F,2010,3,16
21F,F,2010,3,19
21F,F,2010,3,22
21F,F,2010,3,24
21F,F,2010,3,27
21F,F,2010,3,29
21F,F,2010,3,30
21F,F,2010,3,31
21F,F,2010,3,3
21F,F,2010,3,5
22F,F,2009,3,31
22F,F,2011,3,1
22F,F,2010,3,10
22F,F,2010,3,11
22F,F,2010,3,12
22F,F,2010,3,13
22F,F,2010,3,14
22F,F,2010,3,19
22F,F,2010,3,22
22F,F,2010,3,24
22F,F,2010,3,28
22F,F,2010,3,31
23F,F,2011,3,6
23F,F,2011,3,6
23F,F,2011,3,6
23F,F,2010,3,10
23F,F,2010,3,12
23F,F,2010,3,13
23F,F,2010,3,13
23F,F,2010,3,7
23F,F,2010,3,14
23F,F,2010,3,14
23F,F,2010,3,15
23F,F,2010,3,16
23F,F,2010,3,18
23F,F,2010,3,19
23F,F,2010,3,21
23F,F,2010,3,22
23F,F,2010,3,22
23F,F,2010,3,24
23F,F,2010,3,26
23F,F,2010,3,31
23F,F,2010,3,5
23F,F,2010,3,1
33F,F,2009,3,30
33F,F,2010,3,10
33F,F,2010,3,11
33F,F,2010,3,12
33F,F,2010,3,13
33F,F,2010,3,14
33F,F,2010,3,15
33F,F,2010,3,19
33F,F,2010,3,22
33F,F,2010,3,24
33F,F,2010,3,27
33F,F,2010,3,31
21F,F,2010,3,13
21F,F,2010,3,18
21F,F,2010,3,20
21F,F,2010,3,21
21F,F,2010,3,28
21F,F,2010,2,24
21F,F,2010,2,25
22F,F,2010,3,15
22F,F,2010,3,18
22F,F,2010,3,20
22F,F,2010,3,21
22F,F,2010,3,27
22F,F,2010,3,31
23F,F,2010,3,28
23F,F,2010,3,20
23F,F,2010,3,31
23F,F,2010,2,25
23F,F,2010,2,24
23F,F,2010,3,3
33F,F,2010,3,20
33F,F,2010,3,21
33F,F,2010,3,28
33F,F,2010,3,31
20F,F,2011,1,9
21F,F,2009,12,1
22F,F,2010,3,30
23F,F,2009,12,1
23F,F,2010,3,11
23F,F,2010,3,30
33F,F,2010,3,30
18M,M,2009,12,16
18M,M,2009,12,17
18M,M,2009,12,17
18M,M,2009,12,18
18M,M,2009,12,18
20F,F,2011,1,7
20F,F,2011,1,7
20F,F,2011,1,7
20F,F,2011,1,8
20F,F,2011,1,8
20F,F,2011,1,9
20F,F,2011,1,9
20F,F,2011,1,10
20F,F,2011,1,10
20F,F,2011,1,11
20F,F,2011,1,5
20F,F,2011,1,5
20F,F,2011,1,6
20F,F,2011,1,6
23F,F,2009,12,1
27M,M,2009,12,23
27M,M,2009,12,28
27M,M,2009,12,30
27M,M,2009,12,30
27M,M,2010,1,24
27M,M,2010,1,24
27M,M,2010,1,25
27M,M,2010,1,25
27M,M,2010,1,27
27M,M,2010,1,28
27M,M,2010,1,29
27M,M,2010,1,29
27M,M,2010,1,30
18M,M,2009,12,18
18M,M,2009,12,19
18M,M,2009,12,19
18M,M,2009,12,20
18M,M,2009,12,21
18M,M,2009,12,22
18M,M,2009,12,23
18M,M,2009,12,24
18M,M,2009,12,25
18M,M,2009,12,25
18M,M,2009,12,25
18M,M,2009,12,26
18M,M,2009,12,27
18M,M,2009,12,27
18M,M,2009,12,28
18M,M,2009,12,28
18M,M,2009,12,28
18M,M,2009,12,29
18M,M,2010,1,4
18M,M,2010,1,5
18M,M,2010,1,7
18M,M,2010,1,8
19F,F,2009,3,21
19F,F,2009,3,21
19F,F,2009,3,22
19F,F,2009,3,25
19F,F,2009,3,26
19F,F,2009,3,27
19F,F,2009,3,27
19F,F,2009,3,28
19F,F,2009,3,28
19F,F,2009,3,29
20F,F,2011,1,11
20F,F,2011,1,12
20F,F,2011,1,12
20F,F,2011,1,12
20F,F,2010,3,19
20F,F,2010,3,20
20F,F,2010,3,20
20F,F,2010,3,21
20F,F,2010,3,22
20F,F,2010,3,23
20F,F,2010,3,23
20F,F,2010,3,24
20F,F,2010,3,25
20F,F,2010,3,26
20F,F,2010,3,27
20F,F,2010,3,27
20F,F,2010,3,28
20F,F,2010,3,30
20F,F,2010,3,31
20F,F,2010,3,31
20F,F,2010,1,18
20F,F,2009,12,1
20F,F,2009,12,1
20F,F,2009,12,2
20F,F,2009,12,2
20F,F,2009,12,3
20F,F,2009,12,3
20F,F,2009,12,19
20F,F,2009,12,20
20F,F,2009,12,21
20F,F,2009,12,25
20F,F,2010,1,11
20F,F,2010,1,13
20F,F,2010,1,14
20F,F,2010,1,17
20F,F,2010,3,10
20F,F,2010,3,10
20F,F,2010,1,21
20F,F,2010,1,22
20F,F,2010,1,22
20F,F,2010,1,26
20F,F,2010,1,27
20F,F,2010,1,27
20F,F,2010,1,27
20F,F,2010,1,28
20F,F,2010,1,29
20F,F,2010,1,29
20F,F,2010,1,30
20F,F,2010,1,30
20F,F,2010,1,31
20F,F,2010,2,3
20F,F,2010,2,4
20F,F,2010,2,5
20F,F,2010,2,5
20F,F,2010,2,6
20F,F,2010,2,6
20F,F,2010,2,6
20F,F,2010,2,7
20F,F,2010,2,7
20F,F,2010,2,8
20F,F,2010,2,8
20F,F,2010,2,8
20F,F,2010,2,9
20F,F,2010,12,18
20F,F,2010,12,18
20F,F,2010,12,19
20F,F,2010,12,19
20F,F,2010,12,20
20F,F,2010,12,22
20F,F,2010,12,23
20F,F,2010,12,29
20F,F,2010,12,30
20F,F,2010,12,30
20F,F,2011,1,1
20F,F,2011,1,2
20F,F,2011,1,4
20F,F,2011,1,4
20F,F,2010,3,2
20F,F,2010,3,2
20F,F,2010,3,3
20F,F,2010,3,3
20F,F,2010,3,3
20F,F,2010,3,4
20F,F,2010,3,4
20F,F,2010,3,5
20F,F,2010,3,5
20F,F,2010,3,5
20F,F,2010,3,6
20F,F,2010,3,6
20F,F,2010,3,7
20F,F,2010,2,20
20F,F,2010,2,20
20F,F,2010,2,21
20F,F,2010,2,21
20F,F,2010,2,21
20F,F,2010,2,22
20F,F,2010,2,22
20F,F,2010,3,14
20F,F,2010,3,15
20F,F,2010,2,25
20F,F,2010,2,26
20F,F,2010,2,10
20F,F,2010,2,10
20F,F,2010,2,11
20F,F,2010,2,11
20F,F,2010,2,11
20F,F,2010,2,12
20F,F,2010,2,12
20F,F,2010,2,13
20F,F,2010,2,13
20F,F,2010,2,13
20F,F,2010,2,14
20F,F,2010,2,16
20F,F,2010,2,17
20F,F,2010,2,17
20F,F,2010,2,18
20F,F,2010,2,18
20F,F,2010,2,19
20F,F,2010,2,19
20F,F,2010,2,27
20F,F,2010,2,28
20F,F,2010,2,23
20F,F,2010,2,23
20F,F,2010,2,28
20F,F,2010,2,28
20F,F,2010,3,1
20F,F,2010,3,1
22F,F,2009,3,18
22F,F,2009,3,19
22F,F,2009,3,20
22F,F,2009,3,27
22F,F,2009,3,28
22F,F,2009,3,29
22F,F,2009,3,30
23F,F,2009,3,18
23F,F,2009,3,18
23F,F,2009,3,19
23F,F,2009,3,20
23F,F,2009,3,20
23F,F,2009,3,21
23F,F,2009,3,22
23F,F,2009,3,26
23F,F,2009,3,27
23F,F,2009,3,27
23F,F,2009,3,28
23F,F,2009,3,30
27M,M,2009,12,1
27M,M,2009,12,1
27M,M,2009,12,2
27M,M,2009,12,2
27M,M,2009,12,3
27M,M,2009,12,3
27M,M,2009,12,3
27M,M,2009,12,4
27M,M,2009,12,4
27M,M,2009,12,5
27M,M,2009,12,5
27M,M,2009,12,6
27M,M,2009,12,6
27M,M,2009,12,7
27M,M,2009,12,9
27M,M,2009,12,10
27M,M,2009,12,10
27M,M,2009,12,10
27M,M,2009,12,11
27M,M,2009,12,11
27M,M,2009,12,12
27M,M,2009,12,13
27M,M,2009,12,13
27M,M,2009,12,15
27M,M,2009,12,15
27M,M,2009,12,15
27M,M,2009,12,16
27M,M,2009,12,16
27M,M,2009,12,17
27M,M,2009,12,18
27M,M,2009,12,18
27M,M,2009,12,18
27M,M,2009,12,19
27M,M,2009,12,20
27M,M,2009,12,20
27M,M,2009,12,21
27M,M,2009,12,21
27M,M,2009,12,22
27M,M,2009,12,23
27M,M,2009,12,24
27M,M,2009,12,24
27M,M,2009,12,25
27M,M,2009,12,26
27M,M,2009,12,27
27M,M,2009,12,27
27M,M,2009,12,28
27M,M,2009,12,28
27M,M,2009,12,29
27M,M,2009,12,30
27M,M,2009,12,31
27M,M,2010,1,2
27M,M,2010,1,2
27M,M,2010,1,2
27M,M,2010,1,3
27M,M,2010,1,3
27M,M,2010,1,4
27M,M,2010,1,4
27M,M,2010,1,4
27M,M,2010,1,5
27M,M,2010,1,5
27M,M,2010,1,6
27M,M,2010,1,7
27M,M,2010,1,7
27M,M,2010,1,8
27M,M,2010,1,9
27M,M,2010,1,9
27M,M,2010,1,9
27M,M,2010,1,10
27M,M,2010,1,11
27M,M,2010,1,11
27M,M,2010,1,12
27M,M,2010,1,12
27M,M,2010,1,12
27M,M,2010,1,13
27M,M,2010,1,13
27M,M,2010,1,14
27M,M,2010,1,14
27M,M,2010,1,14
27M,M,2010,1,16
27M,M,2010,1,16
27M,M,2010,1,17
27M,M,2010,1,17
27M,M,2010,1,17
27M,M,2010,1,18
27M,M,2010,1,18
27M,M,2010,1,19
27M,M,2010,1,19
27M,M,2010,1,19
27M,M,2010,1,20
27M,M,2010,1,20
27M,M,2010,1,21
27M,M,2010,1,21
27M,M,2010,1,22
27M,M,2010,1,22
27M,M,2010,1,22
27M,M,2010,1,23
27M,M,2010,1,23
27M,M,2010,1,26
27M,M,2010,1,26
27M,M,2010,1,27
27M,M,2010,1,27
27M,M,2010,1,31
27M,M,2010,1,31
27M,M,2010,2,1
27M,M,2010,2,1
27M,M,2010,2,1
